,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
163,[0. 0. 0. ... 0. 0. 0.],0.61719803616136,"[0.61414985 0.63886859 0.63704635 0.61001712 0.62152988 0.61833403
 0.61872669 0.59919488 0.61492603 0.60403715 0.6081401  0.6282517
 0.61327848 0.62007735 0.60653066 0.62556887 0.62775139 0.60854914
 0.60336601 0.61210007 0.6029703  0.60544115 0.60947853 0.61764272
 0.6214247  0.62575053 0.61488691 0.6248603  0.60474116 0.61761421
 0.61945043 0.60907799 0.61444326 0.62447669 0.60343266 0.62213897
 0.61014508 0.62067077 0.66162457 0.60830304 0.61090692 0.61280801
 0.62414709 0.62325357 0.61827625 0.62312837 0.62503203 0.61096725
 0.60866899 0.63705327 0.61223598 0.61140584 0.61214706 0.60542409
 0.63112329 0.60725047 0.62254262 0.62178389 0.62283786 0.60239163
 0.61315177 0.61459534 0.65532522 0.61798818 0.61174404 0.61873488
 0.62028595 0.60809451 0.61126701 0.64056613 0.62290414 0.60943542
 0.61918386 0.61997919 0.62805805 0.61636828 0.62219215 0.60807778
 0.63307416 0.60267301 0.61007772 0.61808483 0.61843556 0.61410761
 0.60511372 0.62524295 0.62972551 0.60478274 0.63895419 0.61444442
 0.60052253 0.6087508  0.61546992 0.62023108 0.61621867 0.61953546
 0.60694293 0.61338526 0.61212219 0.62155366]",0.52,0.0,0.11343945237247641,0.13212687436168988,0.651111111111111,0.009447565546907023,0.030064056142125366,0.038,-2.1002575211653913,163,run,entropy
164,[0. 0. 0. ... 0. 0. 0.],0.6170235185544056,"[0.61237077 0.6379246  0.63506423 0.61055469 0.62549896 0.61912485
 0.61982762 0.59886735 0.61618005 0.60397333 0.60752683 0.62733228
 0.61354822 0.61953066 0.60657485 0.62451794 0.6265341  0.60798186
 0.60391881 0.6103018  0.60283469 0.60842772 0.60903384 0.61569574
 0.61988932 0.62595859 0.61581326 0.62326242 0.60607804 0.61680325
 0.62016073 0.60631555 0.61563517 0.62567015 0.60351126 0.62122001
 0.60990516 0.62013404 0.65961812 0.60802111 0.6102937  0.61374874
 0.62251927 0.62345508 0.61748162 0.62320446 0.6253349  0.60942075
 0.61209804 0.63711075 0.61344508 0.61303107 0.61096942 0.60575279
 0.6302221  0.60961346 0.62344364 0.62255294 0.62281226 0.60316336
 0.61207183 0.61329199 0.6531775  0.61877351 0.61213538 0.61788372
 0.62044657 0.60890609 0.61083287 0.63752868 0.6225697  0.60904357
 0.61906691 0.6213362  0.62645838 0.617067   0.62248659 0.60702974
 0.63071392 0.60226684 0.6104188  0.61584347 0.61722673 0.61345496
 0.60612611 0.62663706 0.62806649 0.60376049 0.63513812 0.61447064
 0.60037069 0.60993753 0.6140621  0.62166344 0.61397284 0.6218488
 0.60659877 0.61441868 0.61174035 0.62269339]",0.58,0.0,0.11397712300938484,0.1327433919962474,0.6336666666666666,0.008649366295343446,0.02898880476832018,0.033,-2.106938284982718,164,run,entropy
165,[0. 0. 0. ... 0. 0. 0.],0.6172270717450965,"[0.61799839 0.63937971 0.63733839 0.61089315 0.62323407 0.62053318
 0.62211803 0.59839072 0.61684548 0.60394785 0.60864167 0.62614865
 0.61186155 0.61986463 0.60857631 0.62927061 0.62650324 0.60704247
 0.60380499 0.61108248 0.60419998 0.60826478 0.60930638 0.61575712
 0.6189106  0.62448867 0.61473945 0.62230335 0.60663873 0.62428971
 0.62273976 0.60653453 0.61693486 0.62771603 0.60405292 0.62099351
 0.61032887 0.61969108 0.66291811 0.60713464 0.6086541  0.61215324
 0.62202371 0.62370991 0.61595581 0.62410805 0.62510096 0.6110455
 0.61097892 0.63772386 0.61265269 0.61158849 0.61052111 0.60700464
 0.63270138 0.61051166 0.62115711 0.62256744 0.62076066 0.60450055
 0.61122786 0.61295548 0.65216151 0.62075574 0.61191825 0.61769579
 0.61976557 0.61011003 0.61071381 0.64611127 0.62557675 0.60775327
 0.61508633 0.61958849 0.62586391 0.61474661 0.62176451 0.60859543
 0.62997476 0.60295374 0.61130187 0.61548758 0.61377416 0.6142359
 0.60591012 0.62657142 0.62681278 0.60342382 0.63416578 0.61323484
 0.60083841 0.61194523 0.61434335 0.62103327 0.61269516 0.62102513
 0.6065292  0.61458354 0.61171374 0.62092434]",0.5,0.0,0.11452843273193328,0.1331809045768977,0.6364444444444445,0.010129346515843076,0.030683556224415702,0.046,-2.1141957433614937,165,run,entropy
166,[0. 0. 0. ... 0. 0. 0.],0.6168078251697298,"[0.61702928 0.63948721 0.63524464 0.61215839 0.62504388 0.61903088
 0.62118893 0.59870645 0.61571782 0.60479626 0.60880206 0.62649431
 0.61154454 0.61803188 0.608789   0.6298976  0.62513158 0.60495162
 0.60466052 0.61063457 0.60340808 0.60749771 0.61016515 0.61356063
 0.61804917 0.6222235  0.61544361 0.62137643 0.60396653 0.62054785
 0.62288178 0.60444221 0.61878082 0.62666917 0.604114   0.61970589
 0.61124103 0.61780245 0.66415155 0.60685065 0.60767501 0.61175631
 0.6190797  0.62195969 0.61487258 0.62362228 0.62669558 0.61041222
 0.61034949 0.63570615 0.6138985  0.61377296 0.61026323 0.60742925
 0.63299644 0.60907035 0.61916242 0.62396402 0.61885574 0.60380277
 0.61009424 0.61131999 0.65083644 0.61810064 0.61094401 0.61877962
 0.6198946  0.60931295 0.61100529 0.64474912 0.62579462 0.60841273
 0.61755397 0.6189962  0.62734503 0.61769609 0.62202119 0.60711259
 0.62740323 0.60228024 0.61080712 0.61582447 0.61328612 0.61420785
 0.60697243 0.62566007 0.62518707 0.6036949  0.63124444 0.61297867
 0.60027716 0.61398606 0.61413656 0.61863042 0.61048872 0.62235148
 0.60837241 0.61445806 0.61220381 0.62079759]",0.61,0.5,0.11508721581076069,0.13364737732202578,0.634,0.011049426491447781,0.03252486354151872,0.027,-2.1200452053360737,166,run,entropy
167,[0. 0. 0. ... 0. 0. 0.],0.6166691835351398,"[0.61871812 0.64155433 0.63336754 0.61381228 0.62485298 0.61811148
 0.62066107 0.59944103 0.61486046 0.60518997 0.60897717 0.62547807
 0.61117394 0.61864809 0.60912092 0.62852431 0.62236879 0.60537712
 0.60353067 0.61018683 0.6020022  0.60578254 0.61142279 0.61414339
 0.6163999  0.62500357 0.61518624 0.62049938 0.60220773 0.61853123
 0.62194778 0.60335104 0.62053529 0.62431141 0.60442564 0.62215539
 0.60953047 0.61848979 0.66308823 0.60682008 0.60617612 0.61100428
 0.61971293 0.6219984  0.61418046 0.6227901  0.62665049 0.61157358
 0.61144373 0.63687774 0.61516177 0.61357049 0.61016767 0.6073952
 0.63404382 0.60910533 0.62060895 0.62471169 0.61776027 0.60324649
 0.60890975 0.613353   0.65099739 0.618885   0.6109094  0.61697287
 0.62017378 0.60750954 0.61288852 0.64216929 0.62494501 0.61006404
 0.61669681 0.61895538 0.62706029 0.61962576 0.62184194 0.60649955
 0.62626458 0.60142895 0.61253727 0.61473342 0.61249404 0.61517328
 0.60863797 0.62383718 0.62460971 0.60395674 0.6293404  0.6128018
 0.60156152 0.61602253 0.61428542 0.61710406 0.61103427 0.62266998
 0.6088144  0.61417849 0.61006681 0.61893947]",0.63,-0.5,0.11573404817380045,0.13430183219619193,0.6258888888888889,0.010984833121731858,0.03194002662408344,0.026,-2.1260813299391135,167,run,entropy
168,[0. 0. 0. ... 0. 0. 0.],0.6167321820462922,"[0.61964902 0.6409681  0.63113056 0.61412789 0.62395631 0.62008963
 0.62061101 0.60013317 0.61689046 0.60596432 0.60998972 0.62458988
 0.61151287 0.61869818 0.61189448 0.6271014  0.62157005 0.6050231
 0.6046155  0.60960733 0.60211312 0.60478877 0.61073474 0.6142003
 0.61546226 0.62487909 0.6160529  0.62029192 0.60520324 0.62230966
 0.62085228 0.60435425 0.62269463 0.62380078 0.60521097 0.62047921
 0.61096656 0.6187751  0.66539804 0.60709655 0.60579823 0.60896142
 0.61826518 0.62189949 0.61143421 0.62539945 0.62739108 0.61129226
 0.61116738 0.63344412 0.61324688 0.61276609 0.60995469 0.60879731
 0.63291679 0.60869231 0.61856336 0.625236   0.61676652 0.60431908
 0.60777997 0.61435978 0.64998873 0.61945504 0.61136298 0.6144618
 0.61993312 0.60692693 0.61158686 0.65248116 0.62400674 0.609998
 0.61666857 0.61744575 0.62648528 0.61649042 0.62264661 0.60594834
 0.62582902 0.60195487 0.61115716 0.61614498 0.61274575 0.61676607
 0.60805708 0.62564402 0.62595398 0.60505189 0.62791615 0.61253041
 0.60373908 0.61487921 0.61331581 0.61504742 0.61078571 0.62461307
 0.60774085 0.61572105 0.61087559 0.61862376]",0.56,0.5,0.1161083120324036,0.13464885769371437,0.6376666666666666,0.011518274666029595,0.030625980707591385,0.029,-2.132459055643808,168,run,entropy
169,[0. 0. 0. ... 0. 0. 0.],0.6167903020324629,"[0.61789507 0.64294172 0.63048914 0.61621338 0.62575422 0.62195692
 0.62112199 0.60004917 0.61596175 0.60720245 0.60893587 0.62524843
 0.61180155 0.6201727  0.61399607 0.62591159 0.61983912 0.60506765
 0.60437435 0.61006442 0.60160241 0.6046539  0.61059616 0.61553177
 0.61489325 0.62545955 0.61774984 0.61751854 0.60563395 0.62292842
 0.61945056 0.60364288 0.62039026 0.62518803 0.60519679 0.62015982
 0.60909141 0.61636528 0.66255071 0.60653623 0.60528072 0.60970357
 0.6207321  0.62403218 0.61459771 0.62689276 0.62883255 0.61418056
 0.61145182 0.63163138 0.61293354 0.61224644 0.60944552 0.60951214
 0.63223959 0.60947487 0.61706274 0.62645763 0.6168757  0.60534287
 0.60803398 0.61401065 0.64816776 0.61704081 0.61144891 0.61627203
 0.61865902 0.60749787 0.61131986 0.64945233 0.62348514 0.61038697
 0.61882585 0.61634647 0.62698985 0.61606813 0.6233018  0.60627857
 0.6256318  0.60153578 0.6110293  0.61593394 0.61332526 0.61727628
 0.60653646 0.62694076 0.62608138 0.60413207 0.62601001 0.61256462
 0.60499574 0.61706571 0.6137645  0.61411304 0.61065363 0.62421925
 0.60729286 0.61655177 0.61171201 0.61901435]",0.61,-0.5,0.11681904584154056,0.13525916559386947,0.6173333333333333,0.012727864036555576,0.03159977299786573,0.025,-2.1380981033413957,169,run,entropy
170,[0. 0. 0. ... 0. 0. 0.],0.61701653762008,"[0.61873576 0.64576895 0.62952386 0.61567765 0.62565667 0.62418512
 0.62160649 0.60126921 0.61718021 0.60921472 0.60987517 0.62383653
 0.61274705 0.62236116 0.61463981 0.62459835 0.62029369 0.60519739
 0.60476432 0.60973111 0.60112838 0.6028444  0.61211237 0.61437439
 0.61436188 0.62352241 0.61766048 0.61658954 0.61079452 0.62275129
 0.61719671 0.60224472 0.6234088  0.62581763 0.60757009 0.62768327
 0.60902411 0.61669824 0.65827525 0.60529852 0.60377053 0.60833221
 0.61801527 0.62418751 0.61446823 0.62705926 0.62974138 0.6136521
 0.61080529 0.62906516 0.61514276 0.61254614 0.60940443 0.61105286
 0.6298999  0.60977288 0.61638149 0.62416204 0.61529396 0.60627272
 0.60696649 0.61337355 0.64543732 0.61983917 0.61205175 0.61514688
 0.61835113 0.60757179 0.61329557 0.6595268  0.62687188 0.61012056
 0.62162209 0.61609249 0.62806251 0.6153258  0.62312936 0.60742952
 0.62410333 0.60133776 0.61313106 0.61620721 0.61418389 0.61641402
 0.60505549 0.62903188 0.62558357 0.60533141 0.62482554 0.61247165
 0.60479349 0.6160161  0.6136938  0.61410568 0.61044455 0.62389776
 0.6076318  0.61882874 0.61059237 0.61851165]",0.53,0.0,0.11723262461447527,0.1356551782793113,0.6318888888888888,0.008881110372315789,0.030557520957002565,0.03,-2.144304264073881,170,run,entropy
171,[0. 0. 0. ... 0. 0. 0.],0.6170819247478623,"[0.61685154 0.64480002 0.63000736 0.61396204 0.62818644 0.62754578
 0.62047259 0.60182766 0.6143424  0.61091645 0.60983868 0.62558827
 0.61115338 0.62491462 0.61337693 0.62323985 0.62002888 0.60404732
 0.6061023  0.61047719 0.60436521 0.60201447 0.61184086 0.61342404
 0.61437386 0.62203265 0.6171621  0.61760944 0.61139929 0.62086775
 0.616671   0.60060904 0.6216228  0.62388612 0.60753734 0.6253732
 0.60857666 0.61563091 0.66413505 0.60600945 0.6052313  0.60921547
 0.61587558 0.6267804  0.61228262 0.62826316 0.63120608 0.61485772
 0.61095428 0.62841064 0.61524218 0.61432757 0.60928124 0.60926632
 0.63394115 0.61055527 0.6188894  0.62557472 0.614509   0.60645755
 0.6062617  0.61431101 0.64481455 0.62017306 0.613932   0.61596833
 0.61883928 0.60793582 0.61261495 0.65752166 0.62779614 0.61022781
 0.61906408 0.61679358 0.62942414 0.61601891 0.62360088 0.60656845
 0.62429868 0.60165804 0.61296924 0.61457651 0.61469279 0.61806765
 0.60407854 0.62638259 0.62491715 0.60572072 0.62382933 0.61137832
 0.60138329 0.61596193 0.61343143 0.61297928 0.61199226 0.6258626
 0.60666415 0.62145583 0.61086392 0.61921932]",0.65,0.5,0.1176351860510234,0.13597592709724104,0.6121111111111112,0.012234366595094867,0.03288144351838318,0.023,-2.150805835938888,171,run,entropy
172,[0. 0. 0. ... 0. 0. 0.],0.6170818276859928,"[0.61532973 0.64359133 0.63042678 0.61515371 0.62788652 0.62443855
 0.62157311 0.60265748 0.61714672 0.61242771 0.61051345 0.62494442
 0.61272314 0.62227062 0.61674575 0.62175825 0.61955757 0.60297947
 0.60759375 0.61038467 0.60506892 0.60220836 0.61118023 0.61143534
 0.61287766 0.62153566 0.61690577 0.61821751 0.61138434 0.6181419
 0.61459355 0.59981915 0.62061997 0.62339637 0.60667318 0.62135696
 0.61048046 0.61394882 0.66825529 0.60613691 0.60509068 0.61009759
 0.61700705 0.62430341 0.61115701 0.62866157 0.63143726 0.61496826
 0.61214583 0.62853122 0.61405186 0.61461569 0.60894647 0.61166061
 0.63805183 0.61257705 0.61844023 0.62471653 0.61454397 0.60803453
 0.60630752 0.61499244 0.64377804 0.61892965 0.61710358 0.61506512
 0.61902395 0.60765295 0.61017136 0.65212767 0.62863951 0.61166793
 0.61766518 0.61665901 0.62604497 0.61760678 0.62271675 0.60530279
 0.62491703 0.60287807 0.61328847 0.61449153 0.61638887 0.61620488
 0.6036988  0.62849239 0.62468163 0.60516297 0.62764483 0.61210028
 0.60165288 0.61968318 0.61372004 0.61378212 0.61244294 0.62688514
 0.60648071 0.62107576 0.60956127 0.61811606]",0.6,-0.5,0.11810521548968773,0.1363471893517625,0.6165555555555556,0.012522749361474567,0.032700120503026155,0.027,-2.157596570627149,172,run,entropy
173,[0. 0. 0. ... 0. 0. 0.],0.6170296062154724,"[0.61429725 0.64199217 0.62845695 0.61559531 0.63000991 0.6231288
 0.6195657  0.60241843 0.61669328 0.61402938 0.61220383 0.62367231
 0.61286576 0.62225709 0.61951911 0.62329749 0.61698756 0.60451909
 0.60783517 0.61094565 0.60508405 0.60089391 0.61090906 0.60889081
 0.61246466 0.62059918 0.61534078 0.62004176 0.61099816 0.61793205
 0.6145681  0.60044534 0.61894594 0.62350255 0.60702952 0.62074558
 0.6130687  0.61270077 0.6658867  0.6057256  0.60448186 0.61270419
 0.61918762 0.62381674 0.6094886  0.62706818 0.63137913 0.61392654
 0.61321524 0.62647459 0.6133055  0.61535471 0.60894283 0.6145922
 0.63942634 0.6112776  0.61645348 0.62630505 0.61570189 0.60826451
 0.60617639 0.61644583 0.6431594  0.61770635 0.61835755 0.61729476
 0.62026967 0.60749135 0.61173543 0.64764162 0.63010224 0.610474
 0.61730811 0.61727118 0.62495246 0.61955999 0.62099839 0.60566347
 0.62438965 0.60389945 0.61484767 0.61392955 0.61601428 0.61773958
 0.60211326 0.62638774 0.62464767 0.60356282 0.62796209 0.61330222
 0.60092626 0.61942221 0.61389443 0.61342832 0.6124855  0.62867241
 0.60654169 0.62069499 0.60976718 0.61829324]",0.62,0.5,0.11858348627423966,0.13691036984295038,0.6135555555555555,0.01298391597781849,0.03212859424089521,0.024,-2.163509519791187,173,run,entropy
174,[0. 0. 0. ... 0. 0. 0.],0.616889647869622,"[0.61299443 0.64178936 0.62642219 0.61383393 0.62848147 0.62473985
 0.61932102 0.60135938 0.61574672 0.61241763 0.61140369 0.62159617
 0.61356376 0.62107931 0.62370158 0.62507818 0.61752377 0.60467244
 0.60683774 0.61091797 0.60519798 0.60158168 0.61098362 0.60754979
 0.61251209 0.62126938 0.61829205 0.62056683 0.60870109 0.61585688
 0.6131135  0.6004832  0.61928055 0.62209456 0.60891915 0.61930643
 0.61517297 0.61332878 0.66277719 0.6054611  0.6036967  0.61148257
 0.6176107  0.62453745 0.60924587 0.62943089 0.63215007 0.61369778
 0.61486811 0.62546855 0.61280795 0.61556776 0.60939702 0.61301426
 0.63850825 0.61502693 0.61920426 0.62871041 0.61641047 0.60890302
 0.60656351 0.61671478 0.64164099 0.61929093 0.61882844 0.617466
 0.61881576 0.60792619 0.6111356  0.64561431 0.62791774 0.61150403
 0.61742848 0.617105   0.62409095 0.61924347 0.62073323 0.60596148
 0.62194642 0.60456943 0.61397114 0.61181487 0.61610768 0.6171465
 0.60273873 0.62535106 0.62535269 0.60485046 0.6259598  0.6133858
 0.60208893 0.62015455 0.61344106 0.61288554 0.61353121 0.626655
 0.60484423 0.62132764 0.60918506 0.61800771]",0.52,0.0,0.11906070855178183,0.13744012869430175,0.6198888888888888,0.012657227841025857,0.03200748114289145,0.019,-2.1698400818491206,174,run,entropy
175,[0. 0. 0. ... 0. 0. 0.],0.616988342876221,"[0.61183542 0.64111347 0.62570083 0.61134862 0.62647726 0.62599391
 0.62046918 0.60241393 0.6158898  0.61256498 0.61275591 0.62171845
 0.61377001 0.62087717 0.62792311 0.6244662  0.61614143 0.60468269
 0.60882096 0.6125466  0.60504185 0.60124627 0.61245666 0.6081112
 0.61377878 0.62278362 0.61733086 0.62154974 0.61090888 0.61391189
 0.61387836 0.60072814 0.61666343 0.62217071 0.61007754 0.61916389
 0.6163416  0.61371848 0.66563184 0.60599736 0.60352523 0.60916804
 0.61627327 0.62530604 0.60793892 0.6307267  0.63132738 0.6134018
 0.61499179 0.62425494 0.61463747 0.61686589 0.60869553 0.61244322
 0.63806247 0.61496964 0.6173719  0.62952172 0.61687344 0.61052331
 0.60759389 0.61733329 0.64081023 0.6216357  0.61498672 0.61538691
 0.61935941 0.60794203 0.61020207 0.64391532 0.62960791 0.61294536
 0.61861856 0.61652162 0.62520026 0.6207187  0.62095637 0.60653996
 0.62274962 0.60484925 0.61367118 0.61188033 0.61620064 0.61752008
 0.60227849 0.62360393 0.62493683 0.60521558 0.62460649 0.61648327
 0.60193896 0.62081452 0.61412021 0.61281583 0.61397019 0.62598313
 0.60390987 0.61982334 0.61015576 0.61515275]",0.64,-0.5,0.11948033717106563,0.13785985870834316,0.607111111111111,0.014630534801692038,0.03488285999395204,0.015,-2.175980173524262,175,run,entropy
176,[0. 0. 0. ... 0. 0. 0.],0.6173274622018396,"[0.61118285 0.64162853 0.62476735 0.61137779 0.6252834  0.62581552
 0.62154017 0.60278327 0.61475583 0.61431494 0.61306014 0.62226295
 0.61500774 0.62107362 0.63238956 0.62436237 0.61666492 0.60472909
 0.61069112 0.61441039 0.60476098 0.60274265 0.61302154 0.60882102
 0.61368911 0.62495285 0.61793445 0.61888612 0.61146281 0.6124825
 0.61407945 0.60107931 0.61904507 0.62273421 0.61152942 0.61852568
 0.61437669 0.614963   0.66308507 0.60630278 0.6032821  0.61030677
 0.61526956 0.62495742 0.60995471 0.62993386 0.63309939 0.61392209
 0.61502945 0.62441099 0.61720197 0.61906586 0.60962585 0.61565927
 0.64001011 0.61500041 0.61686911 0.63208996 0.61789067 0.61029092
 0.60786242 0.61861542 0.63940152 0.62130648 0.61541028 0.61295295
 0.61978675 0.60732529 0.6096285  0.64343    0.63046406 0.61401872
 0.61878315 0.61548561 0.62578516 0.62102709 0.62277924 0.6054486
 0.62267562 0.60551487 0.61467769 0.61356988 0.61491946 0.61655925
 0.60353036 0.6233581  0.62545533 0.60736404 0.6227896  0.61697251
 0.59999667 0.61925107 0.61400459 0.61259045 0.61488178 0.6273716
 0.60467426 0.61964237 0.6111542  0.61583452]",0.52,0.0,0.11978302199356464,0.13819938326749406,0.6137777777777778,0.014375746050005998,0.03336128570947235,0.019,-2.18394200539495,176,run,entropy
177,[0. 0. 0. ... 0. 0. 0.],0.617360967799511,"[0.6105057  0.6415018  0.62453065 0.61023199 0.62579352 0.62576098
 0.61910146 0.60245961 0.61427966 0.61572101 0.6150532  0.62431891
 0.61366906 0.62064564 0.63493576 0.62438149 0.6152695  0.60532424
 0.6122466  0.61393737 0.60560864 0.60266211 0.61481806 0.60858315
 0.61487317 0.6224814  0.61818594 0.61850112 0.61275388 0.6121686
 0.61238577 0.6000582  0.6172736  0.62282254 0.61327911 0.61762482
 0.61341264 0.61698644 0.66058623 0.60734382 0.6033813  0.60931497
 0.61467978 0.62751196 0.6107007  0.62866937 0.63032249 0.61175538
 0.61810708 0.62454065 0.61938548 0.61895812 0.60839053 0.61507277
 0.6415792  0.61542391 0.62017543 0.62940779 0.6167632  0.61297175
 0.60950086 0.61824455 0.64045852 0.62193879 0.61659563 0.61394585
 0.62088059 0.60787511 0.60844878 0.64099977 0.63087013 0.61219862
 0.61763904 0.61443572 0.6263336  0.62088063 0.62287322 0.60482908
 0.62425375 0.60451414 0.61267873 0.61509324 0.61657603 0.61747032
 0.60396408 0.62191756 0.62648959 0.60698952 0.62197767 0.61565703
 0.60289782 0.61876701 0.61505073 0.61284677 0.61659234 0.62682368
 0.60510493 0.61831367 0.60992782 0.61405263]",0.56,0.5,0.12011122134891958,0.13866397925056645,0.615111111111111,0.013578366164654493,0.033146859371678744,0.028,-2.1913202741733393,177,run,entropy
178,[0. 0. 0. ... 1. 0. 0.],0.6177610481036981,"[0.60974921 0.64046641 0.62386816 0.61182722 0.62430176 0.62337404
 0.61851087 0.60379348 0.61375346 0.61516339 0.61630529 0.62297685
 0.61419945 0.62045223 0.63487423 0.62559368 0.61443487 0.60723797
 0.61395768 0.61435671 0.60600347 0.60642153 0.6160124  0.60807465
 0.61633914 0.6214666  0.61686478 0.61883148 0.61036501 0.61038479
 0.61089666 0.59962881 0.61940216 0.62477596 0.61597876 0.61785643
 0.61353604 0.61676557 0.65904456 0.60964653 0.60232062 0.61186865
 0.61707125 0.6285593  0.61174308 0.62848686 0.63298364 0.61266629
 0.61728022 0.6272451  0.62274744 0.61892652 0.60805317 0.61847826
 0.64038772 0.61373257 0.61883452 0.62903562 0.61698683 0.61428149
 0.61140661 0.61921636 0.64058025 0.62446604 0.61573494 0.61375095
 0.62168817 0.60644278 0.61071073 0.64640953 0.63292757 0.61501344
 0.61642723 0.61379681 0.62852469 0.6208706  0.62206355 0.60483677
 0.62460491 0.60549845 0.61251279 0.61579928 0.61697021 0.61787412
 0.60547589 0.62197224 0.62634845 0.60746032 0.62048929 0.61517342
 0.60321726 0.61956858 0.61438158 0.61385966 0.61615128 0.62617553
 0.60555832 0.61693301 0.6111515  0.61488023]",0.59,0.0,0.12055073243619358,0.13919623824551708,0.6392222222222221,0.014695776836325827,0.033779739435603175,0.024,-2.198013771476858,178,run,entropy
179,[0. 0. 0. ... 0. 0. 0.],0.6181555421841146,"[0.60882338 0.6402424  0.62361359 0.61317738 0.62301616 0.62246762
 0.620142   0.60544997 0.61474567 0.61707355 0.61797297 0.62174883
 0.6141454  0.6216746  0.63430591 0.6267358  0.61536509 0.6062508
 0.61790461 0.61552771 0.60747561 0.60692161 0.61493443 0.60921837
 0.61808471 0.62030517 0.61880401 0.61616035 0.61262044 0.60829478
 0.61061836 0.60074705 0.61913255 0.62498221 0.6173553  0.61817806
 0.61383963 0.61833597 0.65781811 0.61043942 0.60214203 0.61127487
 0.61923979 0.62998021 0.60996323 0.62797039 0.63522231 0.61180275
 0.61873372 0.62753836 0.62180595 0.62035743 0.60974289 0.61787688
 0.64266308 0.61553561 0.61716202 0.63078788 0.61627054 0.61434845
 0.61257787 0.62103106 0.63960255 0.62574565 0.61784189 0.61577685
 0.62106831 0.60658285 0.61258435 0.64278102 0.6332881  0.61462947
 0.61663036 0.61305792 0.62945502 0.62489868 0.62269702 0.60506733
 0.62587567 0.60711082 0.61346139 0.61480844 0.61740509 0.61989715
 0.60564108 0.62043833 0.62751793 0.6064968  0.62064502 0.61497067
 0.6023572  0.61841536 0.61413943 0.61413697 0.61584476 0.62831804
 0.60375407 0.61720534 0.61075063 0.61597972]",0.58,0.0,0.12083610200943776,0.13939234499099346,0.616,0.014291248909389256,0.03376712204359591,0.016,-2.2057011004154887,179,run,entropy
180,[0. 0. 0. ... 0. 0. 0.],0.6187702240853671,"[0.60889335 0.64516491 0.62029892 0.61551163 0.62184973 0.62557209
 0.6221933  0.60787896 0.61531648 0.61841282 0.61763872 0.62358624
 0.61338513 0.62052704 0.63944227 0.62823036 0.61439627 0.60728597
 0.62228673 0.61720587 0.60767963 0.60832086 0.61581693 0.60795991
 0.62026178 0.62310535 0.61957996 0.61556087 0.61461726 0.60770455
 0.61077813 0.60094675 0.61923126 0.62371749 0.61506428 0.61836389
 0.61556854 0.61682732 0.65528856 0.61152471 0.60256195 0.6092961
 0.61901804 0.62976136 0.60895633 0.62743416 0.63267773 0.6117553
 0.6178777  0.6271718  0.62414396 0.62213983 0.61060781 0.6168711
 0.64532854 0.61745056 0.61650076 0.63203377 0.6163212  0.61498964
 0.61437225 0.62097774 0.64055435 0.62627885 0.61936812 0.61570581
 0.62205493 0.6086704  0.61276959 0.64005192 0.63347276 0.61587334
 0.61795093 0.61291379 0.63337284 0.62591736 0.62275222 0.605557
 0.62719126 0.6076315  0.61476581 0.61644405 0.61757234 0.62187605
 0.60548451 0.61944005 0.62943528 0.60830887 0.6197995  0.61582927
 0.60135873 0.61875177 0.61413591 0.61519574 0.61793486 0.63077462
 0.60380132 0.61807172 0.61064858 0.61806399]",0.46,-0.5,0.12106987474484217,0.1396624494357794,0.6347777777777778,0.014426478474634888,0.033407838339872785,0.025,-2.213460551348379,180,run,entropy
181,[0. 0. 0. ... 0. 0. 0.],0.6188914566055539,"[0.61138831 0.64756703 0.62059137 0.61564186 0.6204862  0.624128
 0.62340494 0.60912853 0.617349   0.61762604 0.61868829 0.62244013
 0.61301439 0.62090016 0.63638263 0.62799699 0.61302389 0.6087308
 0.62032775 0.61915944 0.60851235 0.61040191 0.61732958 0.60785668
 0.62286803 0.62278764 0.61739858 0.61491615 0.61354942 0.60684298
 0.61037543 0.60302135 0.62168723 0.62439947 0.61837997 0.61769227
 0.61550566 0.61663168 0.65439183 0.61303352 0.60221628 0.61231811
 0.61962017 0.62601003 0.60931362 0.62650093 0.6302763  0.61201435
 0.61669106 0.62779051 0.62363705 0.62435947 0.61035512 0.6183096
 0.64128648 0.61908769 0.617078   0.63310083 0.61763086 0.61776823
 0.6148762  0.62179156 0.63866662 0.62612739 0.62214307 0.61466311
 0.62209591 0.60669029 0.61502597 0.63560568 0.63117512 0.61339521
 0.61798918 0.61310516 0.63448592 0.62449581 0.62397502 0.60587074
 0.62468177 0.60938784 0.61578325 0.6182915  0.61868302 0.62189386
 0.60490624 0.61897943 0.62858058 0.60669104 0.6200222  0.61485738
 0.6010159  0.61712039 0.61517025 0.61483268 0.61853682 0.63374373
 0.60492152 0.61977273 0.61067583 0.61749758]",0.54,0.0,0.12152642761523584,0.14010845350827433,0.6116666666666667,0.016711520138723953,0.036579760566268715,0.019,-2.2201086681654916,181,run,entropy
